visit_id,user_id,destination_id,visit_timestamp,region,number_of_persons,total_price
468,802,3,2024-08-06 02:06:31,Europe,3,7261.44
469,801,4,2023-08-09 13:16:23,Africa,5,5398.47
470,463,1,2023-12-14 14:58:04,Africa,1,3377.42
471,297,11,2020-01-02 16:29:02,North America,2,2575.71
472,956,8,2022-02-18 11:38:11,Oceania,3,9237.11
473,390,6,2024-12-23 00:37:46,Africa,2,6196.16
474,289,1,2024-07-17 08:35:01,Africa,2,6754.84
475,72,5,2023-05-13 04:04:10,Oceania,1,3512.27
476,126,14,2024-09-24 22:05:15,Asia,2,3459.42
477,900,7,2024-04-17 10:07:32,Asia,2,3757.97
478,906,11,2022-03-23 00:27:12,Oceania,3,3863.57
479,464,5,2022-09-26 07:05:11,Asia,2,7024.54
480,216,8,2022-10-17 11:32:51,North America,5,15395.18
481,936,12,2020-01-07 08:40:25,Africa,2,1818.18
482,488,1,2021-06-23 03:47:01,South America,1,3377.42
483,570,12,2023-05-05 08:37:32,Africa,4,3636.36
484,84,13,2024-07-31 12:36:18,North America,1,667.99
485,914,14,2021-01-18 10:32:00,Asia,4,6918.85
486,996,14,2023-01-17 03:51:37,South America,4,6918.85
487,182,14,2021-01-22 15:04:04,South America,1,1729.71
488,380,4,2020-01-30 02:10:42,Europe,4,4318.78
489,761,1,2023-01-16 17:04:09,Europe,3,10132.26
490,93,14,2022-07-30 22:37:47,Oceania,5,8648.56
491,227,4,2023-02-01 19:10:51,North America,4,4318.78
492,288,8,2021-10-11 14:36:22,North America,5,15395.18
493,201,14,2020-12-10 16:46:21,Asia,4,6918.85
494,583,9,2021-06-13 15:41:36,Africa,4,5357.77
495,199,11,2024-10-21 19:54:36,Europe,5,6439.28
496,67,10,2020-07-21 02:25:45,Europe,2,1276.56
497,266,10,2024-06-13 03:40:06,Oceania,2,1276.56
498,802,5,2020-03-12 19:45:56,Oceania,2,7024.54
499,695,9,2022-02-24 19:09:42,Oceania,5,6697.22
500,574,8,2023-08-19 23:57:49,Oceania,1,3079.04
501,690,11,2022-09-30 12:34:15,South America,1,1287.86
502,865,7,2021-01-13 03:55:45,Oceania,3,5636.95
503,531,8,2023-01-28 01:17:38,Africa,4,12316.14
504,778,1,2020-05-25 21:56:16,Asia,2,6754.84
505,941,7,2023-10-26 13:32:21,Asia,5,9394.92
506,6,7,2022-11-05 21:28:29,North America,2,3757.97
507,902,10,2021-12-02 00:02:34,Oceania,1,638.28
508,434,2,2021-09-03 16:11:59,Europe,2,6314.44
509,338,5,2020-10-27 12:25:14,North America,1,3512.27
510,492,7,2025-01-14 22:17:47,Oceania,1,1878.98
511,958,6,2022-02-06 21:06:21,North America,3,9294.24
512,485,4,2020-06-18 02:48:29,Asia,3,3239.08
513,533,13,2020-08-14 12:37:32,Africa,2,1335.98
514,635,8,2023-10-19 02:11:11,Africa,1,3079.04
515,128,2,2020-04-13 14:17:04,South America,1,3157.22
516,321,14,2021-01-31 05:45:29,North America,1,1729.71
517,942,13,2020-06-19 05:21:05,Asia,4,2671.96
518,626,11,2020-07-23 09:40:38,North America,4,5151.42
519,694,1,2020-06-11 04:32:54,Asia,5,16887.1
520,871,7,2020-10-24 17:37:17,Africa,4,7515.94
521,771,7,2020-02-02 22:52:53,South America,2,3757.97
522,394,8,2020-11-10 15:49:46,Asia,4,12316.14
523,667,11,2023-11-11 18:25:02,Africa,1,1287.86
524,337,10,2020-12-01 13:33:18,North America,2,1276.56
525,13,10,2025-01-16 00:49:17,Europe,1,638.28
526,927,10,2024-04-30 02:11:08,Asia,2,1276.56
527,364,7,2023-10-13 09:35:31,Europe,4,7515.94
528,249,3,2020-07-06 22:32:58,Europe,1,2420.48
529,320,10,2024-05-13 05:25:40,Oceania,4,2553.12
530,773,6,2024-12-18 09:17:06,Africa,3,9294.24
531,795,3,2023-12-29 18:13:45,Asia,2,4840.96
532,618,6,2023-02-19 21:57:26,North America,3,9294.24
533,531,10,2020-06-27 01:54:49,Europe,2,1276.56
534,520,14,2020-06-18 15:48:52,South America,5,8648.56
535,353,4,2021-09-17 07:07:31,North America,2,2159.39
536,350,4,2023-12-23 04:02:53,Africa,4,4318.78
537,710,6,2024-10-24 19:14:41,Asia,5,15490.4
538,631,5,2022-10-17 23:36:44,Europe,4,14049.07
539,108,8,2024-03-20 19:16:17,Europe,1,3079.04
540,943,1,2021-12-16 10:28:28,South America,2,6754.84
541,639,4,2024-02-02 15:02:06,Oceania,2,2159.39
542,787,14,2023-03-13 22:00:56,Europe,3,5189.14
543,410,3,2023-02-01 05:36:27,North America,1,2420.48
544,76,6,2024-09-19 08:48:14,North America,1,3098.08
545,146,5,2021-08-26 23:46:17,Oceania,4,14049.07
546,600,13,2020-05-16 09:46:50,North America,3,2003.97
547,204,4,2021-06-25 01:18:45,Europe,3,3239.08
548,907,5,2022-11-21 18:37:42,Africa,2,7024.54
549,252,3,2020-03-07 18:33:42,Europe,2,4840.96
550,864,5,2020-03-06 05:24:29,Oceania,1,3512.27
551,141,7,2022-11-17 07:41:08,Europe,1,1878.98
552,313,8,2023-02-22 10:24:16,Asia,2,6158.07
553,677,3,2023-09-09 12:21:45,Oceania,5,12102.4
554,67,2,2021-02-10 08:45:29,Europe,2,6314.44
555,197,9,2023-03-08 18:29:53,Asia,4,5357.77
556,614,7,2020-05-23 12:33:46,Africa,2,3757.97
557,602,4,2022-07-02 23:51:19,Europe,5,5398.47
558,336,4,2022-05-20 03:46:44,Europe,1,1079.69
559,872,9,2024-02-28 05:47:05,Europe,5,6697.22
560,745,2,2020-07-20 13:17:05,Europe,4,12628.88
561,521,7,2023-03-08 19:18:09,South America,5,9394.92
562,532,8,2022-09-26 20:52:18,Oceania,2,6158.07
563,383,9,2024-03-17 06:22:02,South America,4,5357.77
564,275,10,2024-12-19 08:54:01,Oceania,4,2553.12
565,38,4,2021-09-22 16:48:50,South America,2,2159.39
566,884,4,2021-11-10 03:31:47,Asia,4,4318.78
567,436,7,2021-05-03 10:22:38,Asia,5,9394.92
568,261,9,2021-02-21 08:23:38,North America,1,1339.44
569,303,8,2022-12-28 07:19:43,Europe,5,15395.18
570,598,1,2024-05-10 13:01:46,Africa,4,13509.68
571,345,7,2023-12-23 15:07:42,South America,4,7515.94
572,419,6,2022-09-11 22:45:22,Asia,4,12392.32
573,392,1,2023-10-04 06:40:52,Europe,2,6754.84
574,272,11,2023-01-20 15:54:35,North America,1,1287.86
575,302,14,2024-05-12 04:28:02,Africa,5,8648.56
576,660,2,2021-12-08 13:38:39,North America,3,9471.66
577,122,2,2020-04-28 22:28:01,Africa,3,9471.66
578,206,6,2022-10-19 22:00:36,Asia,2,6196.16
579,310,12,2021-08-15 07:19:48,Oceania,3,2727.27
580,619,3,2022-03-22 07:40:13,North America,5,12102.4
581,789,5,2022-12-12 22:46:54,South America,3,10536.8
582,969,7,2020-02-06 22:38:11,South America,5,9394.92
583,670,9,2023-05-20 00:08:32,Europe,2,2678.89
584,233,12,2024-01-14 00:40:48,Europe,2,1818.18
585,529,10,2023-12-27 07:39:47,Oceania,5,3191.4
586,834,8,2020-09-23 19:22:05,Asia,3,9237.11
587,867,4,2023-07-21 17:03:53,Europe,4,4318.78
588,450,8,2020-04-03 12:43:20,Asia,5,15395.18
589,143,10,2022-08-07 09:05:41,Oceania,2,1276.56
590,10,8,2022-11-21 18:58:58,Europe,3,9237.11
591,430,7,2024-07-28 06:39:37,Asia,4,7515.94
592,334,10,2024-10-29 09:38:25,North America,1,638.28
593,945,3,2022-10-23 01:15:50,Africa,2,4840.96
594,645,13,2024-11-17 23:29:58,South America,5,3339.95
595,391,4,2020-07-16 22:30:20,Africa,4,4318.78
596,396,4,2020-12-03 12:39:46,Asia,4,4318.78
597,584,8,2020-10-16 16:35:26,Europe,3,9237.11
598,107,11,2021-07-05 21:30:27,North America,5,6439.28
599,847,12,2024-02-27 01:39:01,North America,5,4545.45
600,192,4,2023-04-13 22:21:03,Asia,1,1079.69
601,211,4,2024-06-17 05:46:38,North America,3,3239.08
602,466,1,2024-05-30 00:31:29,North America,3,10132.26
603,176,6,2023-04-30 02:55:22,Europe,4,12392.32
604,114,3,2023-07-23 23:08:59,South America,5,12102.4
605,761,2,2021-10-03 12:14:30,Europe,4,12628.88
606,892,4,2023-09-04 19:13:04,Oceania,3,3239.08
607,681,8,2024-11-21 17:55:16,Asia,2,6158.07
608,602,4,2023-11-26 22:16:20,Asia,5,5398.47
609,207,1,2023-10-16 20:09:20,North America,2,6754.84
610,845,7,2022-02-05 21:44:01,Africa,5,9394.92
611,337,10,2023-11-30 19:20:21,South America,4,2553.12
612,590,1,2022-06-13 12:15:30,Oceania,1,3377.42
613,903,8,2022-07-13 03:23:04,South America,3,9237.11
614,628,14,2023-07-13 12:34:36,Europe,2,3459.42
615,184,10,2023-11-23 10:08:28,South America,4,2553.12
616,933,11,2024-11-01 15:01:39,North America,2,2575.71
617,403,12,2022-01-14 16:58:24,Europe,1,909.09
618,281,11,2022-06-25 20:51:54,Oceania,5,6439.28
619,939,2,2024-03-13 05:06:03,South America,2,6314.44
620,781,9,2023-02-19 14:39:21,North America,1,1339.44
621,774,2,2022-10-09 21:18:05,South America,5,15786.1
622,462,3,2021-10-06 06:47:03,Africa,3,7261.44
623,46,8,2020-08-15 09:51:05,Oceania,1,3079.04
624,712,11,2023-03-30 05:01:08,Asia,4,5151.42
625,764,7,2023-05-17 10:10:54,North America,2,3757.97
626,11,5,2021-02-28 00:43:44,Asia,1,3512.27
627,687,12,2024-02-15 02:16:06,South America,4,3636.36
628,70,2,2022-01-22 18:43:14,Oceania,5,15786.1
629,973,8,2024-01-02 16:28:38,Asia,2,6158.07
630,862,3,2020-02-26 03:06:29,Africa,2,4840.96
631,103,3,2021-01-20 17:23:52,Africa,3,7261.44
632,760,7,2020-08-29 01:10:45,Oceania,2,3757.97
633,782,1,2021-04-21 21:31:37,South America,3,10132.26
634,367,3,2020-04-17 00:23:37,Oceania,2,4840.96
635,546,4,2020-05-28 08:56:48,Oceania,4,4318.78
636,831,9,2023-04-28 14:37:04,Oceania,1,1339.44
637,316,8,2020-01-15 11:54:08,North America,1,3079.04
638,791,7,2022-02-14 18:57:54,Asia,2,3757.97
639,931,4,2020-10-10 22:15:58,North America,2,2159.39
640,432,1,2022-11-13 09:14:18,Europe,1,3377.42
641,697,11,2021-11-16 06:43:50,North America,1,1287.86
642,817,14,2021-06-02 23:56:46,North America,2,3459.42
643,426,9,2022-10-13 09:26:09,Asia,1,1339.44
644,576,11,2021-10-05 11:56:06,Africa,2,2575.71
645,405,7,2021-12-23 01:36:25,Europe,1,1878.98
646,109,6,2021-06-23 10:09:43,North America,3,9294.24
647,412,11,2020-02-07 05:23:46,South America,3,3863.57
648,218,8,2020-07-24 02:31:51,Oceania,2,6158.07
649,835,5,2023-02-20 09:08:24,North America,5,17561.34
650,69,4,2022-07-25 20:01:22,Africa,4,4318.78
651,512,2,2024-11-03 11:00:20,Europe,5,15786.1
652,258,2,2022-10-04 17:36:31,Oceania,5,15786.1
653,714,7,2022-10-28 15:11:07,Europe,2,3757.97
654,651,13,2024-02-06 22:14:49,North America,3,2003.97
655,344,1,2024-12-22 15:30:51,South America,5,16887.1
656,392,9,2024-04-13 01:43:08,Africa,2,2678.89
657,722,1,2020-03-06 21:47:03,Africa,2,6754.84
658,778,2,2022-01-04 10:59:14,Oceania,3,9471.66
659,439,13,2020-09-03 15:43:15,North America,2,1335.98
660,141,6,2022-07-10 13:11:50,Europe,4,12392.32
661,156,7,2020-04-27 18:31:47,Europe,2,3757.97
662,946,12,2023-10-10 14:37:25,Oceania,5,4545.45
663,899,6,2022-05-14 02:36:39,Asia,2,6196.16
664,660,13,2024-06-06 07:05:42,South America,1,667.99
665,664,14,2020-03-14 14:42:10,Europe,3,5189.14
666,868,12,2022-11-30 19:40:58,Europe,3,2727.27
667,211,9,2022-02-10 13:25:36,Oceania,1,1339.44
668,713,12,2023-03-31 05:39:07,Africa,2,1818.18
669,330,3,2020-01-19 18:34:25,North America,4,9681.92
670,891,8,2021-08-20 23:15:50,North America,1,3079.04
671,650,3,2021-01-25 02:30:24,North America,2,4840.96
672,178,10,2021-09-26 23:10:49,Europe,5,3191.4
673,520,2,2023-12-22 03:34:49,Asia,4,12628.88
674,169,12,2022-01-30 22:55:43,South America,2,1818.18
675,181,10,2022-07-30 16:49:36,Asia,2,1276.56
676,591,8,2022-04-24 15:24:33,South America,2,6158.07
677,82,6,2023-03-19 12:39:27,Europe,4,12392.32
678,483,8,2024-04-18 21:20:37,Africa,4,12316.14
679,753,7,2024-02-06 12:34:45,North America,2,3757.97
680,781,7,2020-09-15 14:17:29,Asia,4,7515.94
681,610,9,2024-09-13 15:38:35,Oceania,2,2678.89
682,180,5,2023-12-11 12:20:31,Asia,4,14049.07
683,465,5,2024-10-12 12:21:11,Africa,4,14049.07
684,493,2,2021-02-28 13:50:08,Oceania,3,9471.66
685,481,4,2021-08-12 03:31:32,North America,2,2159.39
686,14,14,2023-03-08 18:41:06,South America,5,8648.56
687,415,7,2023-03-05 07:42:00,South America,4,7515.94
688,502,5,2020-08-09 07:37:06,South America,5,17561.34
689,907,1,2023-04-10 14:42:24,Africa,1,3377.42
690,167,4,2022-03-04 01:26:49,Oceania,4,4318.78
691,357,9,2023-02-17 21:31:51,Oceania,4,5357.77
692,60,11,2023-08-10 10:44:20,Oceania,4,5151.42
693,253,4,2020-04-17 05:04:15,Asia,4,4318.78
694,647,12,2021-04-04 11:03:04,Asia,1,909.09
695,620,8,2022-03-01 01:05:25,Europe,2,6158.07
696,617,10,2020-02-08 07:56:32,North America,2,1276.56
697,790,2,2023-05-20 12:11:41,Oceania,4,12628.88
698,601,2,2021-08-09 15:40:55,South America,5,15786.1
699,170,14,2022-02-24 15:26:45,Oceania,4,6918.85
700,310,9,2023-04-04 06:47:14,Africa,5,6697.22
701,316,12,2020-10-03 02:53:02,North America,4,3636.36
702,652,10,2021-03-19 09:29:18,Asia,3,1914.84
703,767,4,2022-08-15 05:37:37,North America,4,4318.78
704,173,14,2020-01-05 21:42:27,North America,4,6918.85
705,72,13,2024-06-19 00:00:11,South America,4,2671.96
706,671,5,2021-06-14 03:24:44,Europe,4,14049.07
707,384,3,2021-09-07 05:28:50,South America,2,4840.96
708,187,9,2023-11-01 03:42:13,Africa,1,1339.44
709,834,4,2021-09-16 07:14:09,North America,2,2159.39
710,768,3,2022-03-16 18:40:49,South America,2,4840.96
711,452,11,2020-12-05 06:12:09,Oceania,5,6439.28
712,171,2,2020-09-23 06:46:54,South America,3,9471.66
713,128,5,2022-11-29 00:41:47,North America,1,3512.27
714,600,4,2024-02-16 10:42:47,Oceania,4,4318.78
715,779,2,2020-07-08 16:42:01,Asia,1,3157.22
716,770,1,2020-05-10 01:15:33,North America,5,16887.1
717,217,9,2023-03-13 03:40:21,Africa,1,1339.44
718,533,13,2024-02-18 17:16:48,South America,3,2003.97
719,776,6,2023-08-27 06:22:59,Asia,5,15490.4
720,380,11,2022-09-06 08:47:24,Europe,3,3863.57
721,964,6,2023-03-21 18:12:39,Africa,4,12392.32
722,59,6,2020-11-07 05:45:56,North America,3,9294.24
723,468,14,2021-03-07 10:22:41,North America,4,6918.85
724,617,2,2022-05-18 06:36:32,Oceania,5,15786.1
725,770,14,2023-02-18 16:07:27,South America,2,3459.42
726,634,11,2024-05-18 18:46:15,South America,4,5151.42
727,677,4,2022-09-27 23:44:55,North America,1,1079.69
728,649,6,2022-10-08 08:55:04,Oceania,1,3098.08
729,455,4,2024-02-14 09:38:01,South America,5,5398.47
730,757,10,2022-12-18 05:39:44,South America,1,638.28
731,962,8,2023-04-10 17:07:59,Asia,1,3079.04
732,622,4,2024-06-03 18:04:06,Africa,2,2159.39
733,804,14,2020-04-08 15:08:04,Europe,5,8648.56
734,510,13,2022-07-25 06:09:28,Oceania,1,667.99
735,562,14,2021-06-06 02:55:42,South America,4,6918.85
736,978,2,2024-08-06 19:07:17,Europe,4,12628.88
737,250,4,2020-10-04 20:31:10,North America,2,2159.39
738,446,12,2021-05-12 20:00:29,Asia,1,909.09
739,925,7,2021-11-15 16:25:41,Oceania,3,5636.95
740,264,11,2021-01-17 10:51:36,Oceania,4,5151.42
741,140,9,2020-10-07 23:49:33,Oceania,4,5357.77
742,341,14,2024-11-24 11:35:28,Africa,2,3459.42
743,67,11,2023-03-17 07:55:36,Oceania,3,3863.57
744,761,12,2024-10-11 18:17:47,South America,4,3636.36
745,828,4,2022-03-15 23:26:42,North America,2,2159.39
746,298,2,2020-10-03 22:43:02,Asia,1,3157.22
747,759,10,2020-12-26 17:30:27,Africa,2,1276.56
748,377,3,2023-03-27 05:24:06,Africa,3,7261.44
749,755,1,2020-07-11 06:28:31,Africa,3,10132.26
750,549,4,2023-08-09 09:14:59,Asia,4,4318.78
751,790,6,2024-06-02 19:28:19,Oceania,2,6196.16
752,617,10,2020-11-27 03:37:21,South America,2,1276.56
753,10,9,2022-09-08 13:10:00,Europe,4,5357.77
754,836,5,2024-04-01 22:13:28,Oceania,2,7024.54
755,467,3,2022-05-30 11:18:02,Europe,5,12102.4
756,765,11,2022-09-21 15:19:14,Asia,1,1287.86
757,515,12,2022-04-29 14:05:57,Oceania,1,909.09
758,588,8,2024-03-17 23:46:42,Asia,2,6158.07
759,722,7,2022-11-01 01:03:29,Europe,1,1878.98
760,848,12,2021-11-30 06:33:52,Oceania,2,1818.18
761,754,1,2024-02-23 14:58:52,Oceania,2,6754.84
762,402,5,2020-03-08 00:03:51,Africa,2,7024.54
763,402,6,2024-01-10 20:52:27,Asia,4,12392.32
764,776,7,2020-08-11 03:31:38,Africa,4,7515.94
765,745,5,2021-08-29 03:07:36,Oceania,3,10536.8
766,877,9,2020-10-29 08:40:23,Europe,4,5357.77
767,332,13,2020-06-17 03:43:33,Oceania,5,3339.95
768,312,8,2024-11-28 03:58:32,Europe,2,6158.07
769,453,12,2022-06-23 08:36:53,Europe,4,3636.36
770,215,4,2020-01-29 08:58:10,Asia,2,2159.39
771,744,14,2020-11-12 17:46:54,Oceania,5,8648.56
772,805,14,2023-03-15 22:02:04,South America,2,3459.42
773,696,14,2020-06-24 00:22:54,North America,2,3459.42
774,365,8,2020-06-12 00:36:17,North America,2,6158.07
775,528,11,2025-01-17 14:32:37,South America,3,3863.57
776,994,3,2022-01-31 04:35:56,North America,4,9681.92
777,122,4,2024-02-27 02:35:15,Asia,4,4318.78
778,705,10,2023-03-12 05:44:17,Oceania,2,1276.56
779,815,11,2023-12-11 14:01:20,Oceania,1,1287.86
780,392,5,2023-02-15 05:35:32,North America,4,14049.07
781,123,2,2021-01-14 04:49:27,South America,1,3157.22
782,657,11,2021-11-29 20:22:20,North America,5,6439.28
783,601,10,2024-01-29 17:59:22,Asia,5,3191.4
784,711,12,2025-01-16 00:15:47,Europe,1,909.09
785,394,8,2022-07-15 23:35:00,Africa,4,12316.14
786,129,2,2020-07-16 06:46:35,Oceania,3,9471.66
787,931,14,2021-07-28 10:23:10,South America,5,8648.56
788,833,12,2023-05-08 11:35:55,Africa,1,909.09
789,838,9,2024-02-26 21:55:02,North America,5,6697.22
790,532,14,2024-08-01 13:23:40,Oceania,5,8648.56
791,839,13,2021-10-06 13:37:10,Oceania,1,667.99
792,920,2,2021-07-13 01:07:01,North America,2,6314.44
793,569,8,2021-01-17 06:55:23,North America,3,9237.11
794,132,10,2021-05-15 20:42:31,North America,2,1276.56
795,576,5,2020-09-19 21:00:11,North America,1,3512.27
796,519,5,2024-08-18 11:25:51,Europe,3,10536.8
797,434,11,2022-02-10 13:21:19,Asia,1,1287.86
798,48,9,2024-07-17 09:33:40,South America,3,4018.33
799,144,10,2022-08-30 06:12:10,Africa,4,2553.12
800,933,6,2024-07-30 03:48:29,Africa,5,15490.4
801,215,12,2020-05-18 23:43:29,Europe,1,909.09
802,38,4,2022-07-20 03:56:23,Europe,2,2159.39
803,981,3,2024-09-11 05:22:11,Europe,5,12102.4
804,606,6,2021-02-03 05:03:59,Oceania,3,9294.24
805,638,7,2024-09-04 07:41:03,Asia,1,1878.98
806,267,7,2023-05-27 22:35:20,South America,2,3757.97
807,86,5,2021-03-21 01:02:34,Africa,4,14049.07
808,209,2,2021-08-21 11:20:29,Oceania,3,9471.66
809,382,10,2021-05-24 15:56:17,South America,5,3191.4
810,842,3,2023-09-09 05:34:56,South America,3,7261.44
811,27,10,2020-08-28 20:39:10,Asia,2,1276.56
812,128,9,2024-08-30 17:20:25,South America,1,1339.44
813,68,6,2023-02-01 05:46:52,Asia,1,3098.08
814,797,5,2021-12-02 10:17:37,Asia,2,7024.54
815,11,2,2021-11-21 10:20:23,South America,4,12628.88
816,975,2,2021-06-29 23:28:51,Africa,1,3157.22
817,746,5,2024-03-01 04:36:33,North America,5,17561.34
818,542,6,2022-05-26 03:11:59,Africa,5,15490.4
819,278,10,2020-05-29 00:24:06,Europe,1,638.28
820,326,13,2021-07-15 07:55:01,Asia,4,2671.96
821,826,12,2024-09-09 23:37:22,Africa,5,4545.45
822,904,14,2024-01-21 13:23:53,Africa,4,6918.85
823,131,5,2024-05-14 14:12:46,Oceania,1,3512.27
824,160,11,2021-03-19 06:15:24,South America,2,2575.71
825,582,12,2020-06-13 05:52:19,Oceania,3,2727.27
826,655,6,2023-07-23 10:30:50,Oceania,2,6196.16
827,469,3,2023-01-04 20:15:31,South America,4,9681.92
828,515,5,2023-08-22 00:28:35,Africa,3,10536.8
829,965,12,2022-08-06 04:25:27,Oceania,2,1818.18
830,879,2,2023-06-16 23:56:21,Asia,3,9471.66
831,866,2,2020-08-26 06:39:36,Oceania,1,3157.22
832,246,2,2024-11-22 10:43:20,North America,2,6314.44
833,87,12,2024-09-17 17:08:51,South America,3,2727.27
834,828,14,2023-08-10 06:30:36,Oceania,1,1729.71
835,521,12,2024-01-30 05:44:23,South America,2,1818.18
836,528,11,2021-01-22 09:40:42,South America,5,6439.28
837,15,10,2020-01-23 15:36:02,Oceania,2,1276.56
838,436,12,2022-12-08 01:35:06,Europe,5,4545.45
839,757,11,2020-05-11 14:17:27,Africa,5,6439.28
840,460,3,2021-11-30 06:19:46,Europe,5,12102.4
841,77,6,2024-05-14 23:05:29,Asia,2,6196.16
842,976,1,2024-03-19 11:44:38,South America,4,13509.68
843,175,6,2022-11-16 00:01:09,Oceania,1,3098.08
844,256,14,2021-01-01 04:40:52,Asia,5,8648.56
845,307,8,2022-04-02 13:14:59,Europe,3,9237.11
846,3,12,2023-05-07 22:32:40,Europe,5,4545.45
847,946,5,2020-04-20 01:47:13,South America,5,17561.34
848,914,10,2020-06-27 15:16:01,Asia,4,2553.12
849,7,10,2022-10-17 18:35:53,Asia,4,2553.12
850,363,2,2022-12-22 13:08:23,Oceania,1,3157.22
851,191,7,2020-01-28 12:55:41,North America,3,5636.95
852,442,8,2020-09-20 06:57:14,Africa,2,6158.07
853,527,3,2021-01-19 18:22:36,South America,4,9681.92
854,8,3,2021-12-03 10:52:57,South America,3,7261.44
855,405,6,2023-02-06 10:46:09,South America,3,9294.24
856,914,3,2022-04-17 06:00:37,North America,5,12102.4
857,450,11,2021-05-17 19:14:25,Europe,4,5151.42
858,363,12,2020-01-19 01:14:28,Asia,4,3636.36
859,905,14,2020-12-09 19:49:42,Europe,2,3459.42
860,292,1,2023-05-10 19:28:57,South America,2,6754.84
861,762,6,2021-05-13 01:45:58,Oceania,1,3098.08
862,204,8,2021-01-04 01:47:47,South America,3,9237.11
863,501,9,2021-01-30 22:10:01,Asia,4,5357.77
864,770,13,2024-04-08 05:17:16,Oceania,4,2671.96
865,946,12,2021-02-12 07:12:42,North America,4,3636.36
866,981,2,2021-01-26 20:27:20,Europe,1,3157.22
867,353,9,2022-01-04 19:05:10,North America,1,1339.44
868,695,14,2023-08-27 22:08:52,Africa,3,5189.14
869,756,1,2024-01-31 21:47:11,Asia,4,13509.68
870,289,8,2023-08-25 16:58:29,Europe,1,3079.04
871,633,3,2021-08-03 13:18:33,Europe,5,12102.4
872,288,13,2022-03-29 18:16:31,Oceania,1,667.99
873,254,11,2021-09-08 10:42:19,South America,4,5151.42
874,724,13,2024-04-09 16:44:00,Africa,1,667.99
875,186,4,2021-04-07 01:49:18,Europe,5,5398.47
876,124,3,2020-04-29 04:48:30,Asia,4,9681.92
877,197,3,2020-02-24 20:55:30,Africa,4,9681.92
878,205,2,2023-03-27 17:08:56,South America,1,3157.22
879,538,5,2021-11-20 00:45:36,Asia,2,7024.54
880,437,8,2024-05-03 02:11:32,South America,1,3079.04
881,660,1,2020-12-07 22:17:31,Asia,3,10132.26
882,373,5,2023-07-22 21:52:18,Europe,3,10536.8
883,328,1,2020-05-07 00:54:52,North America,2,6754.84
884,54,11,2021-10-20 14:11:31,Asia,3,3863.57
885,484,5,2020-11-09 01:20:12,South America,5,17561.34
886,190,5,2023-02-03 14:34:56,Asia,4,14049.07
887,312,2,2020-02-12 10:40:52,Oceania,1,3157.22
888,566,13,2022-10-26 00:56:13,Asia,2,1335.98
889,760,13,2025-01-03 16:23:32,Africa,3,2003.97
890,620,6,2022-05-07 08:05:44,Europe,2,6196.16
891,599,7,2020-11-26 11:11:16,Europe,1,1878.98
892,645,12,2021-01-08 22:16:14,North America,5,4545.45
893,601,11,2021-08-22 09:43:03,Oceania,2,2575.71
894,457,2,2024-08-25 03:53:09,Africa,1,3157.22
895,352,5,2021-09-19 14:08:45,Africa,4,14049.07
896,739,3,2021-02-01 03:50:27,Europe,1,2420.48
897,429,9,2024-10-06 22:25:46,Asia,3,4018.33
898,917,6,2020-12-30 20:08:09,South America,4,12392.32
899,70,8,2024-06-15 06:34:55,Africa,4,12316.14
900,810,1,2022-05-01 18:00:15,Oceania,2,6754.84
901,991,3,2020-05-21 04:38:28,Africa,3,7261.44
902,63,13,2023-05-19 23:17:16,South America,2,1335.98
903,702,9,2020-08-20 23:19:34,Europe,5,6697.22
904,449,13,2023-04-08 12:19:53,Africa,5,3339.95
905,799,7,2022-04-23 12:04:26,Europe,4,7515.94
906,189,1,2024-11-11 19:48:14,Europe,2,6754.84
907,607,12,2024-05-12 04:49:01,South America,1,909.09
908,516,12,2022-03-15 04:06:29,Asia,5,4545.45
909,873,4,2022-04-14 05:54:12,Africa,3,3239.08
910,122,3,2020-05-21 17:06:43,Africa,2,4840.96
