log_id,user_id,activity_type,destination_id,activity_timestamp,additional_data
277,373,search,1.0,2020-08-21 00:05:52,"{""info"": ""Sample log data"", ""session_id"": 2343}"
278,230,search,,2024-06-21 06:16:25,"{""info"": ""Sample log data"", ""session_id"": 1003}"
279,316,booking,3.0,2023-07-06 05:00:15,"{""info"": ""Sample log data"", ""session_id"": 5114}"
280,512,click,13.0,2022-03-23 14:28:12,"{""info"": ""Sample log data"", ""session_id"": 1209}"
281,90,search,,2020-10-29 03:23:47,"{""info"": ""Sample log data"", ""session_id"": 7299}"
282,796,booking,,2020-02-27 15:03:06,"{""info"": ""Sample log data"", ""session_id"": 6109}"
283,860,search,,2021-11-27 11:27:25,"{""info"": ""Sample log data"", ""session_id"": 9688}"
284,678,search,,2024-11-13 01:28:16,"{""info"": ""Sample log data"", ""session_id"": 7240}"
285,473,click,,2021-07-17 22:09:36,"{""info"": ""Sample log data"", ""session_id"": 1599}"
286,599,review_submission,2.0,2021-07-17 01:08:53,"{""info"": ""Sample log data"", ""session_id"": 4173}"
287,470,click,,2021-11-26 01:50:44,"{""info"": ""Sample log data"", ""session_id"": 3841}"
288,59,booking,,2024-10-29 12:21:15,"{""info"": ""Sample log data"", ""session_id"": 8189}"
289,163,booking,,2020-11-17 17:52:03,"{""info"": ""Sample log data"", ""session_id"": 6964}"
290,371,review_submission,10.0,2021-05-02 15:28:20,"{""info"": ""Sample log data"", ""session_id"": 9010}"
291,479,search,2.0,2022-11-08 19:20:32,"{""info"": ""Sample log data"", ""session_id"": 6050}"
292,695,search,,2024-03-30 18:23:23,"{""info"": ""Sample log data"", ""session_id"": 4368}"
293,641,click,,2020-01-15 07:10:35,"{""info"": ""Sample log data"", ""session_id"": 7946}"
294,521,booking,,2020-07-14 05:25:50,"{""info"": ""Sample log data"", ""session_id"": 1572}"
295,951,booking,,2021-09-14 19:52:11,"{""info"": ""Sample log data"", ""session_id"": 6681}"
296,513,review_submission,,2021-10-22 07:59:31,"{""info"": ""Sample log data"", ""session_id"": 4187}"
297,876,review_submission,,2024-03-21 14:10:38,"{""info"": ""Sample log data"", ""session_id"": 1836}"
298,173,review_submission,4.0,2024-03-02 09:12:53,"{""info"": ""Sample log data"", ""session_id"": 7481}"
299,860,review_submission,,2022-12-25 10:22:18,"{""info"": ""Sample log data"", ""session_id"": 7450}"
300,828,booking,,2024-05-29 02:58:06,"{""info"": ""Sample log data"", ""session_id"": 8281}"
301,672,review_submission,,2024-12-17 11:01:50,"{""info"": ""Sample log data"", ""session_id"": 5343}"
302,996,review_submission,12.0,2022-12-19 21:40:05,"{""info"": ""Sample log data"", ""session_id"": 6793}"
303,863,click,,2022-02-24 05:46:40,"{""info"": ""Sample log data"", ""session_id"": 6238}"
304,664,search,12.0,2022-02-25 15:02:50,"{""info"": ""Sample log data"", ""session_id"": 1385}"
305,794,booking,,2024-03-18 09:25:54,"{""info"": ""Sample log data"", ""session_id"": 3779}"
306,615,search,,2024-06-16 16:33:01,"{""info"": ""Sample log data"", ""session_id"": 7526}"
307,323,click,,2022-10-30 20:50:35,"{""info"": ""Sample log data"", ""session_id"": 1442}"
308,243,review_submission,,2022-05-18 20:47:26,"{""info"": ""Sample log data"", ""session_id"": 1533}"
309,792,review_submission,9.0,2023-03-09 20:00:50,"{""info"": ""Sample log data"", ""session_id"": 4761}"
310,545,click,,2023-06-05 19:24:51,"{""info"": ""Sample log data"", ""session_id"": 4088}"
311,192,search,,2023-03-25 22:03:59,"{""info"": ""Sample log data"", ""session_id"": 5963}"
312,1000,search,,2020-03-31 15:29:13,"{""info"": ""Sample log data"", ""session_id"": 8777}"
313,227,review_submission,4.0,2022-05-03 21:17:21,"{""info"": ""Sample log data"", ""session_id"": 2431}"
314,361,search,,2021-11-09 14:49:47,"{""info"": ""Sample log data"", ""session_id"": 3894}"
315,831,booking,14.0,2022-09-03 06:23:38,"{""info"": ""Sample log data"", ""session_id"": 2693}"
316,47,click,,2024-05-23 18:55:00,"{""info"": ""Sample log data"", ""session_id"": 4775}"
317,891,review_submission,,2021-10-01 22:38:35,"{""info"": ""Sample log data"", ""session_id"": 4311}"
318,913,booking,,2022-05-23 10:46:12,"{""info"": ""Sample log data"", ""session_id"": 7996}"
319,273,review_submission,,2020-04-26 00:28:30,"{""info"": ""Sample log data"", ""session_id"": 5057}"
320,224,click,8.0,2024-11-07 02:20:30,"{""info"": ""Sample log data"", ""session_id"": 8774}"
321,271,search,6.0,2020-06-15 19:05:54,"{""info"": ""Sample log data"", ""session_id"": 5647}"
322,838,search,1.0,2020-03-06 16:55:54,"{""info"": ""Sample log data"", ""session_id"": 3933}"
323,644,review_submission,7.0,2024-02-09 10:31:16,"{""info"": ""Sample log data"", ""session_id"": 9737}"
324,113,booking,,2022-07-18 01:16:12,"{""info"": ""Sample log data"", ""session_id"": 9482}"
325,269,review_submission,,2021-09-20 03:58:33,"{""info"": ""Sample log data"", ""session_id"": 9492}"
326,202,click,14.0,2023-08-20 00:05:32,"{""info"": ""Sample log data"", ""session_id"": 2428}"
327,270,booking,,2023-10-21 08:41:42,"{""info"": ""Sample log data"", ""session_id"": 7081}"
328,277,review_submission,9.0,2022-11-26 16:08:34,"{""info"": ""Sample log data"", ""session_id"": 1375}"
329,969,booking,11.0,2023-06-27 11:56:24,"{""info"": ""Sample log data"", ""session_id"": 1519}"
330,191,review_submission,,2024-06-27 23:53:48,"{""info"": ""Sample log data"", ""session_id"": 8706}"
331,343,review_submission,,2020-07-06 20:24:57,"{""info"": ""Sample log data"", ""session_id"": 8878}"
332,88,search,3.0,2022-01-13 00:43:08,"{""info"": ""Sample log data"", ""session_id"": 7539}"
333,945,search,14.0,2024-11-05 21:11:16,"{""info"": ""Sample log data"", ""session_id"": 2798}"
334,131,click,,2022-02-26 18:19:39,"{""info"": ""Sample log data"", ""session_id"": 6962}"
335,613,booking,11.0,2021-10-05 10:36:00,"{""info"": ""Sample log data"", ""session_id"": 5070}"
336,511,review_submission,,2020-01-28 21:42:49,"{""info"": ""Sample log data"", ""session_id"": 6479}"
337,939,search,8.0,2020-05-19 09:45:27,"{""info"": ""Sample log data"", ""session_id"": 7626}"
338,866,booking,2.0,2023-08-20 14:58:35,"{""info"": ""Sample log data"", ""session_id"": 5379}"
339,42,review_submission,,2024-06-27 12:55:54,"{""info"": ""Sample log data"", ""session_id"": 4358}"
340,780,booking,,2024-05-10 15:08:05,"{""info"": ""Sample log data"", ""session_id"": 4215}"
341,825,search,,2024-05-26 22:55:25,"{""info"": ""Sample log data"", ""session_id"": 6755}"
342,474,click,,2022-06-03 16:22:11,"{""info"": ""Sample log data"", ""session_id"": 1118}"
343,889,booking,5.0,2024-01-28 20:24:08,"{""info"": ""Sample log data"", ""session_id"": 4026}"
344,527,search,10.0,2021-08-10 15:27:56,"{""info"": ""Sample log data"", ""session_id"": 2928}"
345,888,review_submission,9.0,2023-04-26 13:32:59,"{""info"": ""Sample log data"", ""session_id"": 5199}"
346,252,search,,2024-06-01 06:38:20,"{""info"": ""Sample log data"", ""session_id"": 6334}"
347,765,booking,,2020-05-09 09:21:08,"{""info"": ""Sample log data"", ""session_id"": 6168}"
348,761,click,1.0,2021-08-01 11:21:32,"{""info"": ""Sample log data"", ""session_id"": 1551}"
349,473,booking,7.0,2022-11-29 10:05:41,"{""info"": ""Sample log data"", ""session_id"": 3531}"
350,434,search,,2021-05-08 20:26:37,"{""info"": ""Sample log data"", ""session_id"": 4386}"
351,854,search,,2023-03-30 00:40:54,"{""info"": ""Sample log data"", ""session_id"": 4208}"
352,225,search,10.0,2022-02-02 22:42:59,"{""info"": ""Sample log data"", ""session_id"": 6869}"
353,871,review_submission,,2020-01-10 23:52:48,"{""info"": ""Sample log data"", ""session_id"": 5011}"
354,31,review_submission,10.0,2023-01-02 09:57:41,"{""info"": ""Sample log data"", ""session_id"": 5508}"
355,825,search,13.0,2023-12-09 05:09:41,"{""info"": ""Sample log data"", ""session_id"": 4415}"
356,947,click,1.0,2021-03-29 12:16:27,"{""info"": ""Sample log data"", ""session_id"": 6853}"
357,221,search,,2020-01-14 14:32:01,"{""info"": ""Sample log data"", ""session_id"": 1360}"
358,300,click,4.0,2024-07-09 22:25:48,"{""info"": ""Sample log data"", ""session_id"": 3294}"
359,717,search,,2024-05-25 19:39:03,"{""info"": ""Sample log data"", ""session_id"": 3069}"
360,828,search,5.0,2020-04-11 01:48:43,"{""info"": ""Sample log data"", ""session_id"": 4891}"
361,932,search,,2024-07-06 18:51:59,"{""info"": ""Sample log data"", ""session_id"": 5716}"
362,726,review_submission,,2023-10-09 19:08:53,"{""info"": ""Sample log data"", ""session_id"": 8953}"
363,615,review_submission,4.0,2022-04-21 15:24:49,"{""info"": ""Sample log data"", ""session_id"": 6398}"
364,654,booking,4.0,2023-03-10 07:12:58,"{""info"": ""Sample log data"", ""session_id"": 2386}"
365,549,click,8.0,2021-08-06 10:55:43,"{""info"": ""Sample log data"", ""session_id"": 9441}"
366,892,click,,2021-02-12 13:39:31,"{""info"": ""Sample log data"", ""session_id"": 6816}"
367,889,search,,2021-07-27 17:41:14,"{""info"": ""Sample log data"", ""session_id"": 6936}"
368,374,review_submission,,2024-06-28 00:34:52,"{""info"": ""Sample log data"", ""session_id"": 9617}"
369,678,search,,2025-01-12 11:58:34,"{""info"": ""Sample log data"", ""session_id"": 1672}"
370,250,search,9.0,2024-11-22 01:05:22,"{""info"": ""Sample log data"", ""session_id"": 7934}"
371,746,booking,,2022-03-24 09:21:21,"{""info"": ""Sample log data"", ""session_id"": 9221}"
372,465,review_submission,,2020-02-16 06:29:58,"{""info"": ""Sample log data"", ""session_id"": 5819}"
373,525,booking,10.0,2022-10-07 19:07:20,"{""info"": ""Sample log data"", ""session_id"": 1498}"
374,523,click,,2022-06-14 02:48:11,"{""info"": ""Sample log data"", ""session_id"": 7671}"
375,729,booking,1.0,2022-10-29 20:14:17,"{""info"": ""Sample log data"", ""session_id"": 1438}"
376,455,review_submission,,2022-12-13 01:34:15,"{""info"": ""Sample log data"", ""session_id"": 6772}"
377,616,click,,2024-04-28 05:51:22,"{""info"": ""Sample log data"", ""session_id"": 9368}"
378,80,search,9.0,2021-04-18 22:27:39,"{""info"": ""Sample log data"", ""session_id"": 8317}"
379,450,booking,,2023-11-05 09:30:03,"{""info"": ""Sample log data"", ""session_id"": 9137}"
380,957,review_submission,,2024-11-19 16:09:05,"{""info"": ""Sample log data"", ""session_id"": 3947}"
381,379,booking,12.0,2021-01-27 01:29:06,"{""info"": ""Sample log data"", ""session_id"": 4552}"
382,527,review_submission,,2024-12-28 02:34:44,"{""info"": ""Sample log data"", ""session_id"": 5068}"
383,495,review_submission,10.0,2020-02-22 21:36:55,"{""info"": ""Sample log data"", ""session_id"": 9084}"
384,64,booking,,2023-02-05 11:49:57,"{""info"": ""Sample log data"", ""session_id"": 5656}"
385,561,booking,,2023-12-05 21:40:04,"{""info"": ""Sample log data"", ""session_id"": 5344}"
386,945,search,,2021-02-15 21:16:20,"{""info"": ""Sample log data"", ""session_id"": 4235}"
387,695,booking,,2024-02-26 23:05:12,"{""info"": ""Sample log data"", ""session_id"": 2923}"
388,158,booking,6.0,2022-12-03 05:40:09,"{""info"": ""Sample log data"", ""session_id"": 1489}"
389,953,click,,2023-08-31 20:09:19,"{""info"": ""Sample log data"", ""session_id"": 8319}"
390,270,search,,2021-01-20 00:30:39,"{""info"": ""Sample log data"", ""session_id"": 3537}"
391,934,click,8.0,2024-02-08 14:53:28,"{""info"": ""Sample log data"", ""session_id"": 7509}"
392,370,click,13.0,2022-05-29 08:00:25,"{""info"": ""Sample log data"", ""session_id"": 7026}"
393,972,search,12.0,2022-05-08 10:47:47,"{""info"": ""Sample log data"", ""session_id"": 2691}"
394,509,search,,2022-05-28 23:52:14,"{""info"": ""Sample log data"", ""session_id"": 6972}"
395,345,click,,2023-01-02 07:55:11,"{""info"": ""Sample log data"", ""session_id"": 6826}"
396,638,booking,,2023-09-13 22:30:05,"{""info"": ""Sample log data"", ""session_id"": 4069}"
397,982,search,7.0,2021-09-24 08:50:35,"{""info"": ""Sample log data"", ""session_id"": 7111}"
398,814,review_submission,,2023-07-12 14:50:21,"{""info"": ""Sample log data"", ""session_id"": 9339}"
399,56,booking,13.0,2022-07-25 19:07:31,"{""info"": ""Sample log data"", ""session_id"": 2501}"
400,31,review_submission,13.0,2022-07-01 12:05:29,"{""info"": ""Sample log data"", ""session_id"": 4291}"
401,82,review_submission,,2022-10-21 02:55:03,"{""info"": ""Sample log data"", ""session_id"": 8725}"
402,573,booking,13.0,2020-10-17 11:05:55,"{""info"": ""Sample log data"", ""session_id"": 8484}"
403,598,click,,2024-09-23 09:28:14,"{""info"": ""Sample log data"", ""session_id"": 7286}"
404,909,search,13.0,2020-08-01 00:44:09,"{""info"": ""Sample log data"", ""session_id"": 7885}"
405,37,booking,11.0,2020-09-30 09:23:24,"{""info"": ""Sample log data"", ""session_id"": 1547}"
406,378,booking,13.0,2025-01-29 11:44:49,"{""info"": ""Sample log data"", ""session_id"": 2282}"
407,96,search,6.0,2021-06-22 03:35:21,"{""info"": ""Sample log data"", ""session_id"": 1716}"
408,166,review_submission,5.0,2020-04-12 11:02:27,"{""info"": ""Sample log data"", ""session_id"": 4110}"
409,703,click,12.0,2024-11-07 23:47:09,"{""info"": ""Sample log data"", ""session_id"": 8101}"
410,249,review_submission,10.0,2021-07-28 14:11:53,"{""info"": ""Sample log data"", ""session_id"": 1039}"
411,682,click,,2024-05-30 17:32:48,"{""info"": ""Sample log data"", ""session_id"": 3778}"
412,967,search,9.0,2024-06-29 02:26:28,"{""info"": ""Sample log data"", ""session_id"": 5868}"
413,291,review_submission,9.0,2023-07-04 16:54:47,"{""info"": ""Sample log data"", ""session_id"": 8418}"
414,443,review_submission,,2021-02-23 18:52:23,"{""info"": ""Sample log data"", ""session_id"": 1129}"
415,557,click,5.0,2021-07-30 14:54:23,"{""info"": ""Sample log data"", ""session_id"": 5816}"
416,191,review_submission,,2024-02-02 14:10:25,"{""info"": ""Sample log data"", ""session_id"": 5556}"
417,153,review_submission,,2020-04-03 03:55:26,"{""info"": ""Sample log data"", ""session_id"": 5221}"
418,475,click,13.0,2024-03-17 14:46:08,"{""info"": ""Sample log data"", ""session_id"": 8112}"
419,417,click,,2024-05-29 05:59:39,"{""info"": ""Sample log data"", ""session_id"": 2522}"
420,700,review_submission,,2022-04-27 00:28:46,"{""info"": ""Sample log data"", ""session_id"": 3765}"
421,319,review_submission,,2020-10-01 09:01:36,"{""info"": ""Sample log data"", ""session_id"": 6012}"
422,955,booking,7.0,2024-11-02 22:26:53,"{""info"": ""Sample log data"", ""session_id"": 6487}"
423,256,search,,2022-10-23 03:33:02,"{""info"": ""Sample log data"", ""session_id"": 8162}"
424,414,booking,11.0,2021-08-31 21:38:29,"{""info"": ""Sample log data"", ""session_id"": 5573}"
425,11,click,,2024-12-17 08:41:04,"{""info"": ""Sample log data"", ""session_id"": 1182}"
426,868,review_submission,,2023-04-28 03:46:01,"{""info"": ""Sample log data"", ""session_id"": 7853}"
427,684,search,2.0,2021-03-08 04:26:07,"{""info"": ""Sample log data"", ""session_id"": 3390}"
428,249,click,,2024-10-06 10:24:59,"{""info"": ""Sample log data"", ""session_id"": 9038}"
429,141,click,1.0,2023-12-24 03:00:54,"{""info"": ""Sample log data"", ""session_id"": 4404}"
430,236,review_submission,,2020-06-14 09:23:46,"{""info"": ""Sample log data"", ""session_id"": 7337}"
431,692,search,,2024-03-08 09:41:26,"{""info"": ""Sample log data"", ""session_id"": 5928}"
432,724,booking,8.0,2020-06-08 20:58:07,"{""info"": ""Sample log data"", ""session_id"": 5349}"
433,807,booking,,2022-10-08 10:54:00,"{""info"": ""Sample log data"", ""session_id"": 8362}"
434,679,review_submission,,2023-12-01 08:01:52,"{""info"": ""Sample log data"", ""session_id"": 9231}"
435,395,search,,2022-11-14 00:42:42,"{""info"": ""Sample log data"", ""session_id"": 2099}"
436,871,click,,2023-08-11 09:45:39,"{""info"": ""Sample log data"", ""session_id"": 5278}"
437,655,booking,,2021-10-29 11:17:53,"{""info"": ""Sample log data"", ""session_id"": 7786}"
438,938,click,,2020-04-23 03:44:38,"{""info"": ""Sample log data"", ""session_id"": 7023}"
439,421,search,,2023-01-08 08:32:11,"{""info"": ""Sample log data"", ""session_id"": 4160}"
440,904,booking,,2021-07-05 16:41:52,"{""info"": ""Sample log data"", ""session_id"": 1693}"
441,63,booking,3.0,2024-05-03 19:55:47,"{""info"": ""Sample log data"", ""session_id"": 8066}"
442,454,booking,8.0,2023-02-19 09:10:55,"{""info"": ""Sample log data"", ""session_id"": 3249}"
443,52,click,6.0,2024-11-19 17:16:00,"{""info"": ""Sample log data"", ""session_id"": 2518}"
444,586,booking,11.0,2022-11-23 08:57:01,"{""info"": ""Sample log data"", ""session_id"": 7698}"
445,384,search,4.0,2022-09-10 15:19:15,"{""info"": ""Sample log data"", ""session_id"": 9967}"
446,328,search,9.0,2022-03-28 10:59:58,"{""info"": ""Sample log data"", ""session_id"": 4072}"
447,935,click,14.0,2024-10-14 02:34:10,"{""info"": ""Sample log data"", ""session_id"": 9203}"
448,889,review_submission,,2021-09-28 07:53:05,"{""info"": ""Sample log data"", ""session_id"": 4050}"
449,875,review_submission,11.0,2022-05-17 06:52:24,"{""info"": ""Sample log data"", ""session_id"": 3111}"
450,213,click,9.0,2020-01-05 20:36:28,"{""info"": ""Sample log data"", ""session_id"": 7589}"
451,42,search,,2020-05-14 06:33:00,"{""info"": ""Sample log data"", ""session_id"": 1625}"
452,373,click,3.0,2024-06-30 18:04:24,"{""info"": ""Sample log data"", ""session_id"": 5378}"
453,358,review_submission,,2024-12-08 04:10:46,"{""info"": ""Sample log data"", ""session_id"": 7658}"
454,371,search,6.0,2024-01-09 19:30:59,"{""info"": ""Sample log data"", ""session_id"": 1310}"
455,721,click,,2020-10-24 06:36:19,"{""info"": ""Sample log data"", ""session_id"": 2852}"
456,822,booking,,2024-04-14 06:03:54,"{""info"": ""Sample log data"", ""session_id"": 4174}"
457,46,booking,14.0,2024-02-12 16:09:53,"{""info"": ""Sample log data"", ""session_id"": 8850}"
458,750,booking,2.0,2020-05-04 17:41:19,"{""info"": ""Sample log data"", ""session_id"": 8014}"
459,79,search,10.0,2021-03-10 18:12:36,"{""info"": ""Sample log data"", ""session_id"": 2781}"
460,412,review_submission,,2021-09-17 00:02:42,"{""info"": ""Sample log data"", ""session_id"": 8535}"
461,113,booking,8.0,2021-04-26 13:27:27,"{""info"": ""Sample log data"", ""session_id"": 1716}"
462,291,click,2.0,2023-10-09 19:29:52,"{""info"": ""Sample log data"", ""session_id"": 5620}"
463,255,search,,2023-08-13 09:11:02,"{""info"": ""Sample log data"", ""session_id"": 7737}"
464,360,review_submission,14.0,2021-06-29 08:44:59,"{""info"": ""Sample log data"", ""session_id"": 4631}"
465,207,review_submission,,2023-01-10 10:34:58,"{""info"": ""Sample log data"", ""session_id"": 6566}"
466,523,search,7.0,2022-02-17 10:07:00,"{""info"": ""Sample log data"", ""session_id"": 8433}"
467,334,booking,6.0,2023-07-31 23:01:14,"{""info"": ""Sample log data"", ""session_id"": 8485}"
468,963,click,1.0,2023-06-12 20:35:48,"{""info"": ""Sample log data"", ""session_id"": 8750}"
