user_id,preferences,last_updated
674,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""romantic\"", \""scenic\"", \""adventurous\""]""}",2023-11-01 02:35:59
675,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""budget\"", \""romantic\"", \""cultural\""]""}",2024-10-23 02:36:50
676,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""romantic\""]""}",2022-02-03 20:08:55
677,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""scenic\"", \""romantic\"", \""cultural\""]""}",2022-10-27 03:07:31
678,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""family\"", \""scenic\""]""}",2024-02-21 23:13:05
679,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""family\"", \""scenic\"", \""romantic\""]""}",2024-07-31 10:16:18
680,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""budget\"", \""historic\"", \""family\""]""}",2024-04-24 17:57:21
681,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""romantic\"", \""luxury\"", \""cultural\""]""}",2020-04-23 21:17:32
682,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""budget\"", \""cultural\"", \""scenic\""]""}",2023-05-04 10:47:53
683,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""adventurous\"", \""romantic\""]""}",2024-05-04 19:04:36
684,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""budget\"", \""cultural\""]""}",2021-05-30 06:11:28
685,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""luxury\""]""}",2024-10-23 22:02:24
686,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""scenic\"", \""historic\"", \""cultural\""]""}",2024-02-24 01:14:02
687,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""cultural\"", \""historic\""]""}",2021-10-04 10:11:33
688,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""historic\"", \""family\""]""}",2022-10-03 20:29:37
689,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""family\"", \""budget\"", \""scenic\""]""}",2024-12-02 17:53:13
690,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""scenic\"", \""luxury\"", \""historic\""]""}",2024-05-24 05:10:40
691,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""scenic\""]""}",2022-12-07 23:28:29
692,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""luxury\"", \""cultural\"", \""adventurous\""]""}",2021-05-29 12:27:54
693,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""family\"", \""budget\""]""}",2021-05-03 21:24:52
694,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""budget\"", \""romantic\"", \""adventurous\""]""}",2022-10-22 23:20:35
695,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""adventurous\"", \""cultural\"", \""luxury\""]""}",2021-05-15 23:23:33
696,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""cultural\""]""}",2024-11-16 18:15:13
697,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""luxury\"", \""cultural\"", \""romantic\""]""}",2021-05-31 19:18:40
698,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""luxury\"", \""romantic\"", \""historic\""]""}",2022-05-30 15:54:30
699,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""family\"", \""adventurous\""]""}",2021-06-13 22:22:52
700,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""family\"", \""luxury\"", \""cultural\""]""}",2024-05-06 00:22:29
701,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""adventurous\"", \""luxury\"", \""romantic\""]""}",2020-08-01 21:17:55
702,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""family\""]""}",2021-09-20 16:12:05
703,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""romantic\"", \""adventurous\"", \""luxury\""]""}",2020-05-01 06:46:37
704,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""luxury\"", \""family\""]""}",2020-01-04 17:29:37
705,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""family\"", \""historic\""]""}",2024-07-04 01:58:58
706,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""scenic\"", \""luxury\""]""}",2024-11-24 22:40:55
707,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""adventurous\""]""}",2021-12-23 09:25:02
708,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""scenic\"", \""cultural\"", \""historic\""]""}",2020-01-23 02:27:51
709,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""budget\""]""}",2021-09-30 05:07:41
710,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""romantic\"", \""adventurous\""]""}",2024-12-23 16:21:53
711,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""luxury\"", \""scenic\"", \""romantic\""]""}",2022-05-06 03:16:58
712,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""cultural\"", \""scenic\""]""}",2024-10-03 01:03:26
713,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""family\"", \""romantic\""]""}",2023-05-21 22:42:21
714,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""romantic\""]""}",2021-05-17 16:19:07
715,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""romantic\"", \""scenic\"", \""luxury\""]""}",2020-06-10 17:20:17
716,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""family\"", \""romantic\"", \""cultural\""]""}",2024-01-05 10:09:51
717,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""cultural\""]""}",2023-02-26 03:28:17
718,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""adventurous\""]""}",2024-06-06 16:59:20
719,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""family\"", \""cultural\"", \""adventurous\""]""}",2023-09-25 20:07:42
720,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""historic\"", \""romantic\""]""}",2024-05-05 05:12:24
721,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""scenic\""]""}",2022-01-13 08:16:01
722,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""family\""]""}",2023-05-25 23:56:05
723,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""luxury\"", \""cultural\""]""}",2024-05-27 13:41:38
724,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""historic\"", \""luxury\"", \""scenic\""]""}",2024-10-03 02:33:04
725,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""luxury\"", \""cultural\""]""}",2023-11-13 21:17:21
726,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""cultural\""]""}",2023-06-18 22:09:28
727,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""scenic\""]""}",2020-12-29 12:49:23
728,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""budget\"", \""adventurous\"", \""family\""]""}",2024-10-15 16:53:41
729,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""budget\"", \""adventurous\""]""}",2024-12-28 04:57:23
730,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""historic\""]""}",2023-04-03 22:11:07
731,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""family\"", \""scenic\"", \""romantic\""]""}",2023-01-02 00:45:57
732,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""scenic\"", \""historic\""]""}",2023-05-24 10:25:26
733,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""adventurous\"", \""romantic\"", \""budget\""]""}",2021-11-10 01:28:18
734,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""romantic\"", \""budget\"", \""cultural\""]""}",2021-12-30 16:31:59
735,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""cultural\""]""}",2022-02-14 18:38:27
736,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""historic\""]""}",2024-03-10 15:45:16
737,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""scenic\""]""}",2022-09-06 23:11:21
738,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""cultural\"", \""luxury\""]""}",2022-05-20 18:11:39
739,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""luxury\"", \""adventurous\""]""}",2024-01-26 02:07:47
740,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""romantic\"", \""budget\""]""}",2021-06-27 02:03:34
741,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""scenic\"", \""budget\"", \""historic\""]""}",2020-02-06 17:21:41
742,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""scenic\"", \""family\"", \""luxury\""]""}",2022-03-17 20:41:35
743,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""scenic\"", \""romantic\""]""}",2022-12-01 23:07:35
744,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""cultural\"", \""adventurous\""]""}",2023-03-02 17:25:05
745,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""cultural\"", \""luxury\""]""}",2021-02-11 10:26:41
746,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""family\"", \""cultural\"", \""romantic\""]""}",2023-09-04 20:33:56
747,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""adventurous\""]""}",2020-01-31 06:26:17
748,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""family\"", \""budget\""]""}",2024-05-25 06:50:03
749,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""romantic\"", \""family\""]""}",2020-05-28 05:27:48
750,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""cultural\"", \""romantic\""]""}",2024-01-20 13:21:16
751,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""scenic\"", \""family\"", \""romantic\""]""}",2024-10-06 22:43:36
752,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""historic\""]""}",2022-12-26 19:12:14
753,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""family\"", \""romantic\"", \""budget\""]""}",2022-10-07 00:29:19
754,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""adventurous\"", \""luxury\""]""}",2022-06-09 04:44:46
755,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""budget\""]""}",2022-11-14 05:29:45
756,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""romantic\"", \""historic\"", \""budget\""]""}",2021-05-18 07:33:27
757,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""romantic\"", \""scenic\""]""}",2022-04-11 00:11:13
758,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""romantic\"", \""luxury\""]""}",2024-06-06 11:46:49
759,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""family\""]""}",2020-03-12 18:32:32
760,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""budget\""]""}",2020-09-05 18:03:34
761,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""historic\"", \""family\""]""}",2024-01-10 03:17:24
762,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""historic\"", \""scenic\""]""}",2021-04-27 10:05:44
763,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""family\""]""}",2022-06-01 21:38:40
764,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""luxury\""]""}",2021-06-14 01:27:13
765,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""family\"", \""scenic\"", \""adventurous\""]""}",2023-12-22 12:28:13
766,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""budget\"", \""luxury\""]""}",2021-07-04 00:48:31
767,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""luxury\"", \""budget\"", \""romantic\""]""}",2022-08-20 02:01:19
768,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""family\"", \""historic\"", \""romantic\""]""}",2022-08-14 12:18:56
769,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""romantic\"", \""historic\""]""}",2020-01-01 06:53:09
770,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""luxury\"", \""historic\""]""}",2024-03-08 09:04:56
771,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""romantic\""]""}",2022-06-29 01:53:34
772,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""cultural\"", \""adventurous\"", \""luxury\""]""}",2023-09-20 01:00:47
773,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""romantic\""]""}",2023-03-21 12:25:18
774,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""budget\""]""}",2022-01-14 07:01:24
775,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""adventurous\"", \""cultural\"", \""historic\""]""}",2021-07-20 17:15:54
776,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""luxury\""]""}",2023-11-07 16:46:19
777,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""cultural\"", \""scenic\"", \""historic\""]""}",2021-04-17 17:04:28
778,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""historic\""]""}",2022-05-26 11:59:04
779,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""budget\"", \""historic\"", \""cultural\""]""}",2020-10-07 05:34:29
780,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""scenic\"", \""romantic\""]""}",2022-08-26 00:50:28
781,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""scenic\"", \""romantic\""]""}",2021-03-29 21:05:53
782,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""luxury\"", \""adventurous\""]""}",2021-07-18 05:21:22
783,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""romantic\"", \""budget\""]""}",2022-02-12 11:58:45
784,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""cultural\""]""}",2023-12-02 18:19:15
785,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""romantic\"", \""family\"", \""scenic\""]""}",2022-09-30 17:20:14
786,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""budget\"", \""luxury\"", \""family\""]""}",2021-01-14 11:31:52
787,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""scenic\"", \""historic\""]""}",2021-11-07 15:28:07
788,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""scenic\"", \""historic\"", \""cultural\""]""}",2022-05-07 19:30:40
789,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""romantic\""]""}",2024-12-10 08:14:35
790,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""romantic\"", \""historic\"", \""cultural\""]""}",2021-05-04 22:50:56
791,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""family\"", \""romantic\"", \""historic\""]""}",2020-07-04 17:09:24
792,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""romantic\""]""}",2024-02-24 16:12:06
793,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""family\"", \""adventurous\"", \""cultural\""]""}",2020-03-07 08:10:56
794,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""romantic\"", \""historic\"", \""adventurous\""]""}",2023-09-21 06:21:52
795,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""cultural\"", \""luxury\"", \""family\""]""}",2024-08-15 23:17:09
796,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""scenic\"", \""luxury\"", \""budget\""]""}",2021-05-13 04:04:17
797,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""scenic\""]""}",2022-03-29 04:44:41
798,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""budget\""]""}",2021-07-30 10:26:21
799,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""scenic\"", \""budget\""]""}",2020-07-15 19:06:13
800,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""family\"", \""luxury\"", \""cultural\""]""}",2022-05-29 15:38:05
801,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""family\"", \""luxury\""]""}",2020-07-26 04:00:34
802,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""cultural\""]""}",2020-11-28 14:36:43
803,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""luxury\""]""}",2023-04-22 08:01:40
804,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""historic\"", \""scenic\"", \""cultural\""]""}",2020-08-08 04:44:45
805,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""family\"", \""historic\"", \""adventurous\""]""}",2020-07-07 14:08:02
806,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""romantic\"", \""scenic\"", \""historic\""]""}",2022-04-05 20:39:01
807,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""historic\""]""}",2021-11-01 18:40:31
808,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""luxury\"", \""romantic\"", \""cultural\""]""}",2021-08-23 00:01:47
809,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""luxury\"", \""budget\"", \""family\""]""}",2023-07-13 22:24:26
810,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""romantic\"", \""adventurous\"", \""family\""]""}",2020-11-19 10:26:15
811,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""luxury\"", \""scenic\"", \""cultural\""]""}",2024-07-16 18:30:16
812,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""family\"", \""scenic\""]""}",2023-07-05 02:32:38
813,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""luxury\"", \""family\""]""}",2021-10-26 15:38:16
814,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""scenic\"", \""adventurous\"", \""budget\""]""}",2023-05-18 17:13:07
815,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""romantic\""]""}",2020-02-20 15:35:54
816,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""cultural\""]""}",2021-10-29 10:20:59
817,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""romantic\"", \""family\"", \""budget\""]""}",2024-11-08 00:06:19
818,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""scenic\""]""}",2021-04-30 00:11:22
819,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""cultural\"", \""scenic\""]""}",2022-07-22 00:10:20
820,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""budget\"", \""historic\""]""}",2022-10-05 18:47:38
821,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""luxury\"", \""budget\""]""}",2022-07-22 06:56:40
822,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""historic\"", \""romantic\"", \""scenic\""]""}",2022-12-16 23:33:22
823,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""budget\""]""}",2020-02-05 12:36:33
824,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""scenic\"", \""luxury\""]""}",2024-10-21 02:57:31
825,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""cultural\"", \""historic\"", \""romantic\""]""}",2023-10-16 11:33:16
826,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""family\"", \""adventurous\""]""}",2021-04-04 20:36:16
827,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""luxury\""]""}",2020-06-02 04:54:06
828,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""luxury\""]""}",2023-09-11 22:00:19
829,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""romantic\"", \""family\""]""}",2024-11-10 01:30:13
830,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""cultural\"", \""historic\"", \""scenic\""]""}",2023-08-29 04:01:31
831,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""historic\"", \""budget\"", \""adventurous\""]""}",2023-08-08 21:28:34
832,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""scenic\""]""}",2025-01-19 02:41:22
833,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""luxury\""]""}",2023-10-05 21:34:30
834,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""cultural\""]""}",2023-03-07 10:05:55
835,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""budget\""]""}",2020-06-18 10:38:57
836,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""historic\""]""}",2022-12-02 12:10:07
837,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""historic\"", \""scenic\""]""}",2021-10-11 08:52:51
838,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""romantic\"", \""adventurous\"", \""family\""]""}",2021-03-15 03:37:38
839,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""scenic\"", \""cultural\"", \""romantic\""]""}",2022-06-01 09:35:04
